,ARAF,BRAF,CBL,DUSP4,DUSP6,EGFR,ERRFI1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PTPN11,RAF1,SHC1,SOS1,SPRY2,SPRY4,mARAF,mBRAF,mCBL,mDUSP4,mDUSP6,mEGFR,mERRFI1,mGRB2,mHRAS,mKRAS,mMAP2K1,mMAP2K2,mMAPK1,mMAPK3,mNRAS,mPTPN11,mRAF1,mSHC1,mSOS1,mSPRY2,mSPRY4
697,-0.0602125363541939,0.349506017811311,0.68234581711137,,1.43611312626595,-1.74376943206838,-1.090029836203,0.937710301013092,-0.896784684617329,,-0.175336259145346,0.230522923955558,0.0652095647087486,0.284114826023484,-0.350570694935184,0.447936554011565,0.492995379068745,,0.196671320130302,-0.507295211475977,-0.731591925942903,2.7848630831151695,0.7652213001226789,1.4873448519504073,-0.19826802862364223,0.9853689330537581,3.162030303248846,2.2673164003102806,3.1856085547520547,3.2076611751006037,2.0126658532820194,3.5165567418478276,3.6034549991154576,2.6615593913900266,1.5510797203244282,3.709201554303843,3.6824764988773286,2.702984056502029,4.058610297670913,1.5058269764798393,1.100490523679882,0.48683616390578544
8305C,0.126541605943847,-0.14396785437901,-0.923185360725374,,-0.278055743416188,2.66990334179506,-1.25263137059527,-0.860713330349476,0.122879189361193,,-0.0810966698445698,-0.910610748048149,0.257967745772302,-0.135689536427898,0.436129149714988,-0.453863298985245,0.327131766497214,,0.035130359033971,0.462397760735745,-0.122443913033255,3.045255502299252,0.9305683202922869,2.632183760672086,3.305053521109253,3.3973767590363644,3.565060740343206,3.4537803440702834,3.3214035319098065,3.9620752300070565,1.8010561211331497,3.5847126701193175,3.669497838180034,2.537965468053985,2.5157510330829815,3.246981144130482,3.8351678786828907,3.8767501691437576,3.871463476460794,1.548215486968665,2.2320885916220594,2.297397661506336
HCT15,-0.830180365937296,0.476181184179804,0.907607983032525,-0.574341317923824,,-0.940453185026892,0.798797117543047,0.395465406117386,0.125312291851293,1.150027723255855,0.148168874024727,0.568967092613379,0.712710840753809,0.686894163129851,-0.30373201045632,0.51591064999061,-0.104871399663369,,0.566828472524818,-0.29512796332376,-1.04081050764695,2.93355363237471,1.8633310130797451,2.2039452760953404,-1.5030124640185039,-1.3623356763252328,-2.652287260482262,-1.3481049488053236,3.189669440520175,2.1928617406564785,2.3957019601548537,3.647025677489547,3.4727487551675122,3.4325829932353886,3.5395902713702068,3.8977293359207144,3.665004194899268,4.029204971589559,2.627541273654011,2.475386476403841,-2.898701756197434,-2.608891527169599
IGR1,0.0734887723783282,-0.419520443219053,-0.697340472063676,,-2.02127769305354,-2.27483752077077,-1.42036090718972,-1.31399792150661,0.147855515356304,,-0.233920289178879,-1.02864768273322,-0.542182452350861,-0.987318756924438,0.398586691038391,-1.23324431856519,-0.906755859408164,,-0.511615834516317,2.24526942396362,1.29668027828492,2.691460008408307,1.7446608735495919,2.3131490968975226,4.539435216057695,2.6490359486114534,0.11161292852349997,1.3757489532435065,3.351183969630028,3.354891628785644,2.5296170745550577,3.1794861374395706,4.055839326387202,3.3393716221018472,2.7556142170336404,3.656074714513024,3.3128760561553907,3.8183824310566528,3.407364989473397,1.6774441640383484,3.6871729989471618,2.3095209839951583
SUIT2,0.319104883914303,0.0669811312969983,0.0784707752429832,,0.177754083480284,1.50943120614522,0.79352046710307,-0.480773656111813,0.651180071521106,,-0.424815202316608,-0.0112648136365492,0.225230925453792,0.37051444905865,0.0202157623746672,0.245672824279571,-0.396056620450969,,0.459197997401837,0.478749116799023,0.65496878596935,2.891731943535232,2.3251486114027973,2.576147956884943,-0.38017755058141495,4.06737581954521,-1.8556645910053604,-0.9223188646124969,3.7839259627964497,2.1890434250078417,2.652128669067308,2.872632001418155,3.2349420688049233,2.889248905511085,1.7707145706323053,3.0770311150379355,3.863972867371833,3.815287410201782,3.087034431960777,2.1952871461723893,2.8920536760119084,0.746171226332865
LN18,-0.326078293794476,-0.0561635103174298,0.2026172013366,,-0.913981423601921,1.3727409901806,1.71326179429921,-0.0204927745774547,0.0770801033388601,,0.344040846582654,-0.267449047676454,-0.533644131970836,-0.173112891211495,0.539604420551658,-0.186452939116175,0.476464974678421,,-0.019406085537365,-1.74894639391536,-0.161400310213554,3.3547554582160832,1.4591683579534176,2.203732245345809,0.14702247730689952,0.8277392604567813,3.1579148965070587,3.6864364724627965,3.338058769084082,2.774630386623918,1.9901020020761886,3.0585803041172,3.9263439691550874,1.7647462076802922,2.4535793680413276,3.528015037507489,3.091669529432284,3.379912456304823,4.462660321530969,1.756372331857561,0.4390223783035554,0.09984533496971612
LNCAPCLONEFGC,-0.752022023411261,-0.332962336967003,-1.05615788622479,,-2.11584516222072,-0.368013619147048,-0.523422759847422,0.22235758857001,0.199973091745446,,0.404754946461427,0.173178871240287,-0.683521673322976,-0.38066847377616,-0.301613790734209,0.09613094041744,-0.212233106033933,,-1.15327814018668,-1.86231965832656,-1.98030714342756,2.9386379753056526,1.2438634853083352,2.3046030555373593,1.0773171481279509,0.26938571016866436,2.592886232692988,3.901768608351529,3.297905096111547,3.1226027816596518,2.309987626510787,2.9853030780634517,3.5897660512165768,3.0304380017930055,2.0899177243477105,3.623831469888749,3.3456494350293435,3.648018396330722,2.779440197188883,1.757497507784989,1.7385907330879888,1.717274759450959
NCIH650,-0.400899266097575,-0.17788103155254,1.41597622300135,,1.11840123139481,-0.258860511091904,3.4463500862735,0.325864379044919,0.212396073874899,,0.77198113045667,0.78147234041843,0.758687668143975,-0.00143430764718,0.0447657704730134,0.237382468615201,0.056928150744502,,0.109924212019749,1.55457311945703,2.62547137050752,2.917273311093671,1.725995308412048,2.141225491216117,0.8428077951143388,0.8022123255966059,1.7979701430047677,2.2263161722873055,3.075250228184114,3.3407960682438773,2.29432003127678,2.697191457767334,3.5163993113508387,2.526024600508898,2.278148947513173,3.18105349352317,3.5452255729608204,4.137317841069968,3.021131953186706,2.4356288667518102,0.1879970871253736,-0.7470100893700999
REH,-0.127029632676057,0.433447838567652,0.378976073751787,,3.16621871779724,-1.69834722962715,-0.348620505691533,1.41888075295944,-0.893427940559766,,-0.18323793668367,0.576834612297086,-0.163352769824247,-0.0575462027552535,-0.208868705996811,0.357120743879061,0.113835700419628,,0.208518723155891,-0.294490918661542,-2.30917816166154,2.5546270343509043,1.2646887160929636,1.8305249505739305,0.2307227564376035,0.8840815404521226,4.202587419938146,3.9864994811046754,3.277627635244038,3.9793470184785202,3.224750534917884,2.5679908811813985,3.6355788833365015,2.528811886229038,2.407161301163147,3.2136140057464964,3.7071858645965694,4.845186586791675,2.98520707749748,2.1392387624708986,1.6577917909686035,0.7561407588877271
HEC1A,-0.720079925660165,-0.394751770251222,-0.173151000506439,,-0.0051617522465925,0.138909501117121,0.436319026075742,0.271482738613279,0.244434428609829,,-0.234648764819553,-0.256344764817022,-0.133182919592577,-0.0954005835471868,0.0812384281499365,-0.105814727454107,-0.0386701135116784,-0.7632914654598999,0.0551017547901685,,0.845004374090538,1.9024164339039638,1.478650181097779,1.9784533977025887,-2.182121209578908,4.869302117979612,2.697056659627344,2.3464201436980723,3.7326522906144404,2.82277671851036,2.0214853096675895,2.8190428266116654,3.490196781224737,2.4478362896342714,2.7934324740443714,3.1972557870816,3.873878672769476,4.041810147085535,3.373812481449076,1.6784918487232254,4.052565512648504,3.0941376582656184
HUPT3,-0.504899644472621,-0.125674047316101,-0.950180629649683,,0.546948030406546,-0.246737367183295,0.564650046883166,-0.430231791340953,0.781979140855649,,-0.27793930387718,-0.215608761979288,-0.526980173770847,-0.135945390002713,0.45110964230371,-0.0365815626743495,0.0403582102442395,-0.019041526546077395,-0.0043862969272914,,0.933417985975056,2.41636010725289,1.1366078927072267,1.4725569161456555,3.331372020894998,3.8417679090990493,2.6907887423006844,3.5788692565307594,3.235012918768347,3.425086419440232,2.06547825718805,3.1235096434958174,3.234323886752284,2.585008362146635,3.189508804235388,3.016328703352641,3.6957160313729247,3.9385753510571515,2.4589561630722447,1.494964892626052,1.5311476682989373,0.5650524112522691
KMS27,-0.320356138479705,-0.430814353030547,0.755825181192673,,-0.208238616872631,-1.34786244323231,-0.0335832286385127,0.9330242422117,-1.98391604403131,,0.99247624734286,0.82887864754472,-0.289870632837812,-0.155467869161044,0.0621502703696888,0.325939722927715,0.104581879365826,0.147245542013901,0.0977059829233647,,-0.323172557458739,3.6470048224321947,2.2543387309374388,2.21694659136145,0.8464646562261451,1.7917911353933433,-2.5641329907795134,1.044581918570673,3.058923011840163,2.393494695353851,2.2295390183659842,3.052712615984612,3.5877046107394626,1.7822090084162046,1.897603368037419,3.144005716208373,3.5439635026227756,3.771235637483848,3.6775859215691393,2.477126462469038,0.1342861077553978,-1.1623511296351166
LXF289,-0.427812404567471,-0.294274089407336,0.849356753420205,,-0.112462769111454,-0.0730325276230032,-0.0702703338434363,0.269911699571293,-0.737106686560985,,-0.242603073149363,0.105934317240992,0.179624891729769,-0.0010620848177561,-0.228599859865571,0.0785589818093753,0.0069146439965062,-0.364603346832736,-0.0284337341738247,,-1.05163786838377,2.6320542940742877,1.1824140759865271,1.8722851371805755,0.5757984255900522,0.8175129468701456,2.82499140103283,2.158964114106485,2.864712011115587,3.641428767443836,1.9535976670806092,3.3755171148352017,3.5165032776658465,2.696335180766732,2.885571365538297,3.8983803663869874,3.6083009779420863,3.8639938516168626,4.36231105358907,1.5484769840729584,1.2253653435126926,2.0210149711277925
CAL27,-0.493011347625589,-1.01910471638882,-0.982082233302046,,-0.0594535702407539,2.19350869432814,-0.177086016458987,-0.439121425555056,1.32009460778357,,-0.182963888025938,-0.295682232137619,-0.423999986700376,-0.465315915678637,0.67622105497763,-0.230406116857807,-0.318116242283058,0.382343597077631,-0.157283634540814,,0.081894060659413,2.251503355174195,1.0269694806271876,1.4139192557320102,2.610738686629661,1.6769993599223703,4.057139283382621,4.6384502112228905,3.0763532755216065,3.4231936795340516,2.283365575656205,3.37139431625746,3.050338823044863,2.6021784436714652,2.372913072827075,3.429606656135834,3.808130300897204,3.1791781980096547,3.3870105561916093,1.793524577174722,0.308704543671039,-0.009228451470797181
RMUGS,-0.0047784316404919,0.101949900060025,-0.346834231917373,,-0.271490923607139,0.791781684161129,-0.219027793432149,-0.3451616098717,0.65163902801706,,-0.425021321435307,-0.456006618832019,-0.0773168071584511,0.175530323519888,0.268449547118575,-0.10681396650221,-0.0609617432572746,-0.049220240574709806,0.113297415387815,,-0.9857811668279,3.1231883739060615,1.4019191557670205,1.8445511404880934,3.6166339772078717,3.3917697475125945,2.3815810992205435,3.8469531431538715,3.1047167148540247,2.8331898143676306,1.4989933839453602,3.339931721090941,3.6629358093089897,2.581390383133157,2.3685039110833332,3.3571444789300986,3.44900611200197,3.631912198472683,4.365133495708678,1.9687040962091849,3.2907163712109497,2.6179431282960666
SNU1105,-0.512957747466837,-0.261108895120388,-0.611636448546809,,0.193833828313208,-0.931174486744791,0.118698278788856,-0.603957791637676,-0.0317836884496334,,-0.712415753736129,-0.675037023847128,-0.14464617303466,-0.302411919007562,-0.0767299207488208,-0.45784247979285,-0.232407007286959,-0.07039499793137,-0.137402727583774,,0.174476768182846,2.934792602114635,1.1150661779397901,1.9112077842034998,3.6156714614725187,3.851971469366696,3.4321403387878036,4.115118939438575,3.5501402385753504,3.3667370532101497,5.861244807758704,4.115254419450175,2.9439230566276082,2.654431397796088,2.234745128083399,2.848750833205064,3.559456752105351,3.5930951619361,3.4292048193474542,1.1378458222520293,1.5185324177458586,2.071491271870456
CAL33,-0.180764141565785,0.211909247112954,-0.0687041454778091,,0.189260313090806,1.63042871118709,0.0384697993291183,-0.180857844419131,1.30184141521326,,0.238613079384285,-0.108578053076824,0.0881466139427129,0.201284372880588,0.144549808988848,-0.161701619586788,-0.0416748470620034,0.592598518893454,-0.0452197261081317,,-0.263670543676561,2.5965821836785894,1.5233504721198594,2.109198139892448,0.01926326618084624,4.311274180314285,1.9430618106739623,3.6737201299810964,3.279778996121433,2.705400025821199,2.692645488785187,2.8475454412488244,3.5617163124952653,2.7570943012811324,2.32270139657887,3.3294972774969422,3.741182488542384,3.7196729307244953,3.183460023847168,2.39922166547782,4.416080174798734,3.149049749220191
U937,1.39402548186974,1.47224857720181,0.618056351930081,,0.104800028330447,-1.26137478185688,-0.228124657574805,0.553527794987281,-1.54319011652784,,0.489206153275635,0.834159363176217,0.526567045883795,-0.0794897832038919,-0.741911915256347,0.385587360285032,0.4229407516282,0.30221551891166687,0.0471622949254646,,-0.49895592218584,2.9346703686432383,0.849094816322946,2.1547507563385118,3.706775853947735,4.4780978884243074,-2.1759876849724527,1.8184111372254157,3.3951793093365925,2.9413077662424363,1.9299070657696291,3.0509493597918715,4.3230990096435535,2.622731935444872,2.149957086644242,3.4869223760608103,4.033264941075835,2.9436755299184756,3.9907158794090334,1.4886929947325267,3.696926985693237,3.0738454285297943
A704,0.716251792724336,0.76387722800466,-0.0836107503653939,-1.18588957382579,-0.130050595979194,3.28214770096418,2.86592234799887,-0.612575529820826,-0.0128524444331225,,0.734408760467593,0.193235651255761,0.797113188754523,1.0004339592601,0.0796251657425906,1.00454745446012,0.39710659624393,-0.2583956414940143,0.60370194648013,-1.1676196617626,-1.91486383105384,2.409590255478551,1.1449168265438832,1.7327045522800615,2.4174483145834764,3.1094849760958367,4.026386869038873,4.287645897803623,3.245502176335911,2.542153022722397,2.2103009301787218,2.942653175040697,4.017485115925042,3.256225558060315,2.7797194877925695,3.0171952863528135,3.9334184811145656,3.6957706551516623,3.4635522704089214,2.4788382743863937,2.6574443896423534,0.36352443254197564
WM88,0.678775113745422,1.08817498889951,-0.2799155735566,3.76931485943396,-0.241925843381055,-1.34013715564999,0.209459144783916,-0.887452259615704,-0.202080354036107,,0.260100470235686,0.662852922337091,1.20210098997631,1.31711220432066,-0.538496233973011,0.4665726768852,0.976826948122315,1.284103445553706,0.168275604665434,1.34922572815053,3.43765401587107,2.4476460144265566,1.9999125561951236,1.8017263015952374,4.40256428589143,3.9578927187532282,-0.8046889832929444,2.46334247187216,3.445207887473253,3.0813501801145096,2.959037168366202,3.2261254824811627,3.8953385914476866,3.2893641109984424,2.171692501383943,3.611026014909072,3.7427685016174723,3.426527189574446,3.6239728652477483,1.9144150591324014,3.756486699397471,3.1157173274321592
KMS11,-0.271238952301825,-0.357182320762822,-0.429267582290033,-0.87764321105453,-0.633889484419387,-1.108408109123,-2.66267522353309,0.362476256686061,-0.253412098147105,,0.189253059823111,0.174557683607851,-0.694319447851284,-0.483772828675124,-0.167903653843775,-1.12354667826395,-0.658188049146013,2.6093303112137898,-0.715422431464214,-0.424896334161396,-2.30113845902508,3.012176325969924,2.2736793174841243,2.100446876805462,-3.5255368639177846,-2.4036127866744197,-2.3962091950267133,-2.409999939567618,3.1340975889256204,2.905725505766374,2.635723206169195,3.36226942565132,3.3546821279206864,1.7972692624016526,2.7091828926981436,3.6561832102456315,3.844617444924869,4.066507343870891,3.42370549615188,1.8833871192593474,-3.0085885626167475,-3.7092536046984415
NALM6,-0.657402030436736,-0.399057012984176,0.610514518787155,2.00351235752432,-0.145590466904985,-1.29572823185858,-1.52113466256235,2.14138698046575,-2.18086320334489,,0.315976907486858,-0.232872573467081,-0.835436071994385,-0.998174974291427,-0.866645999644306,-0.168094316455213,0.177492726148478,-1.09278027293528,-0.25965612266859,-0.873324554284272,-2.85513555937763,2.600167990123089,1.7867603276497355,2.204735190823421,-2.781285630954782,-2.159039015151498,-2.5637057310854847,-1.9299600311922724,3.8126799043178887,2.669766648676602,2.365043326833656,3.3224138808547816,3.9918927750718405,2.7539727655714206,2.8784003861149445,3.368519219271573,3.488750278670017,3.889147341186953,2.971910781427989,1.6765113429723264,-3.3495285078134014,-4.244353829548809
NCIH2052,0.0179532803036807,-0.0605079740049502,0.890374560162082,-1.18521368475649,0.424631286799578,1.64644432142162,0.289768016300011,-0.12718629269216,1.19997501749227,,-0.554565766822617,0.129073812957462,0.364515334638507,0.735237611794251,-0.282266089313043,0.502995619746925,0.355314569106668,0.5509472673935191,0.643253610211211,-0.0654729065947649,0.128627987037269,2.7048651341574357,1.6127564001579267,1.7013422991035925,2.5882225766980387,1.6832142581772909,1.171053873168823,3.339091454921777,3.9355695957321046,2.093438130823266,2.5754174521954907,2.8387801734105107,3.847463150729683,4.054112671334222,2.332173021025022,3.4932750698630635,3.662874230426422,3.677317875898621,3.3536269732880712,2.6105255712121584,1.9776662580567201,0.5731523256337471
OV90,0.304098955021692,-0.330208792790867,-0.380046847208588,2.34626087082983,0.252202208021539,-0.803204570022072,2.15391842126475,-0.725450204371261,-0.341253005241958,,0.426115166872574,-0.330700256971801,0.250892621142796,-0.100231408307474,0.202483057190855,-0.355150182335506,-0.966537374981269,-0.181143545529939,0.274035932196535,1.2249677517291,3.07441765231692,2.8006233051966487,1.275589031803598,2.263634263418915,-2.0560688241580944,-0.971106010647468,2.5282933526304037,3.143621965667383,2.8206107343130626,2.7581284242562734,2.1234536423961683,3.2514940200607865,3.582426675487373,2.679499823562851,2.641155127697405,2.8603649108530926,3.1277118377153275,3.589616974251176,3.4880079051487374,1.7702804375509307,0.7370205150039153,0.6773937442138267
SKES1,-0.334854178463509,-0.109273331251032,0.579089842853008,-2.75719846927271,0.410206151475667,-1.34100025256437,0.82778786296889,0.544017719064847,-0.412037124323032,,-0.297687736876836,0.747428824943199,-0.719699965244355,-0.601336360787262,0.134110056093696,0.0275210767239353,0.324210994927658,-0.131485119086508,-0.260633719229502,-0.173371701461397,-1.77765578890125,2.9518692013073644,1.2230663567585314,1.9103762313120272,0.23412305535721786,2.6113997902560193,3.505983732518915,3.2760422386761494,3.266800853010595,3.26234519200314,2.114572171063302,2.8181235936885405,3.548073091521811,2.494171927564034,2.190346533284162,3.2429438522019014,3.9734341413906358,3.048044798349716,4.68851819436265,1.7829474236156941,2.3999658549356,1.9011324242736607
SNB19,0.266573292059964,0.103890622158321,-0.291520181703147,-1.59872011004587,0.0527999403040585,0.484086034551209,0.240639439378301,-0.163839695938359,0.869629169524337,,0.0046553314687286,-0.0976516281350976,-0.31823727949162,-0.528064166335259,0.915609765848804,-0.242056537566862,-0.118817967045278,-0.43897232744884984,-0.344408894987875,-0.29092905695025,-0.720474144350149,,,,,,,,,,,,,,,,,,,,,
MFE280,-0.892041964368121,-1.23889677148649,-1.34926726818307,-0.874929856867225,-0.222101222259026,-0.204446353629293,-1.59547822008913,-0.141747626339976,1.49445393993405,,-1.25076589323686,-1.04323132373473,-0.565221397167547,-0.82944506361109,1.00725083198255,-0.463887158230801,-1.09457905536515,-1.6635865446285858,-0.606748775749776,0.634228303637697,0.484061456777222,2.7446392493328258,1.2830510470526426,2.515694469940318,-2.6839758283632054,2.9720387866712583,0.16981872107017593,2.461765957346358,3.4930348719875077,3.210266873962558,2.5357344191689304,3.1769115114834476,3.8460242186214457,3.0432978787332066,2.8254716899269323,3.6231268629581863,3.9171478509453945,3.8838621855537343,1.7783972578578227,2.0905248937882726,4.0009400654498615,3.3646336688883722
HCC1806,-1.48616614076287,-1.33669292700831,-0.929387341246012,,-2.01381712160096,2.76206121804749,,-1.2337088521239,0.685657145057458,,-1.99770788417054,-1.60668854774136,-1.25953688909154,-1.23497694990618,0.734213593626834,-1.05126140328019,-0.512771722275161,0.052402999031034014,-0.90981949432072,-0.957871247832791,-1.18264558230825,2.101342456226866,1.5798566699407754,1.37795468246979,3.823687843530873,5.099988371608265,1.5692074096148005,3.5020587915048047,3.565948817262646,3.1732213393159596,2.498464327720066,3.3985706013602486,2.9743043261403708,2.4491240196482282,3.3904127695598127,4.498318559176382,4.144119955179935,3.523993018401341,4.021772077270964,2.0316172234310304,2.855970081178801,2.590961924045169
COLO320,0.468518920270956,0.272540750205377,-0.0191093898557391,,-1.08983389789098,-2.9687168787448,,1.07941462280124,-0.893868729940534,,0.167949013344602,0.551925460911966,0.150808849850271,0.690577412317911,-0.711263118173241,0.869967054865046,-0.303557514585578,-1.143683530760228,1.04101941752682,-0.257542322402321,-1.87552610764818,2.8881637665207385,1.6105492946200641,1.291068427766734,2.9949019289132766,4.144983809434088,0.7595386713883268,2.6877250373076103,2.742187502764457,2.469226015394361,2.435637620981197,3.207713760162009,2.5131620139262956,3.7197917089571906,2.318448599582213,2.981374695036737,4.045836858157057,3.6418900426157546,2.71668613716375,2.210014656662715,3.836361519504233,1.8307846504457004
NCIH1581,0.905310174119599,1.05137240342838,1.25978469743262,,3.3553195458021,-3.17894406503382,,0.526271804780788,-1.18816306778143,,0.780854118346538,0.169718964172774,0.132865820073967,0.457361141832059,-0.526959485362151,0.786006717047048,0.0016992265700443,-0.485693120477812,1.01816784227302,-0.0476197616813879,-0.640460717543347,3.345656482469185,2.1637987745430554,1.804463431099614,1.878475246976978,0.9462960363604821,1.8568415925871622,2.468074107419617,3.655281304683001,3.157340788750404,2.6227537164801253,2.7581220832027076,3.974528210779543,3.0030901379571833,2.829713107722994,3.2902546477080956,3.8404496645348414,3.7282203523523934,2.493915943945588,2.732385026117004,1.741132619383665,-0.28266269065162924
NCIH1792,-0.807098371861468,-0.33190035450966,-0.990501080123809,,-0.568050763715444,1.23011639008306,,-0.690786773514197,0.522559186361806,,0.164223256243079,-0.0578204078106653,-0.851962495623254,-1.11526205479607,0.186720743680161,-0.242058850768912,-0.231297219175369,1.140842576416342,-1.19863872848213,-0.0377239931827691,0.0147785495926591,2.65346025064024,1.4646225228761716,2.0022499739744997,2.0470242327982437,0.03968214513870471,2.851752197347776,2.885264292527881,3.040179688289286,2.5390080809994253,2.1448172123099685,3.066008987229431,4.269217614317656,2.6823494138077995,2.0893299894301656,3.033215901925645,3.5314183007107385,3.796612153916818,2.9928782045710847,1.9071366501725355,0.5087133945797166,-1.5462988075228146
NCIH2066,0.193354485220643,-0.155352323188301,-0.233528449467414,,-0.877604732646231,-2.20189261102829,,1.27198053425048,-0.635700277005569,,0.0578827698629754,0.990057063627436,1.16635353855748,0.352801189320481,-0.459044895125776,-0.201713467613041,0.0608476143168628,-0.9762874462902531,-0.114169849777714,-0.23848974890694,-1.0810036625642,2.6082445986764795,0.8618641126948539,0.8768802407141669,4.516449348703436,2.7842393394597567,4.8353846791661566,2.3342290983285072,3.234201780137302,2.9034415306585433,1.7990776260773764,2.926087403848102,3.325320152989059,2.1464422634869855,2.7906066697065897,3.062315577697144,2.836918237162075,3.381477550938245,4.044183959430484,1.7463348851349216,1.5403214618829995,2.0195707762672463
SQ1,-1.01862070961643,-1.0549092609033,-0.475331056737652,,-0.477184649485948,2.09007995497055,,-0.0177145266679477,-0.217377001716945,,-0.0503131939559659,-0.959178239019417,-0.375029613153252,-0.0931360911376655,0.0390152502292447,-0.51437239146616,0.16469964607492,0.03481107318034499,-0.812744651073937,-0.515625358951135,-0.515654696828371,2.7571196913358493,2.360863435035786,2.880691723842858,3.6477032301951886,1.7125791673534907,-1.4507944829947228,-1.0441155806930855,3.6646482350651923,2.1367441812298678,3.19173481740381,3.207511494789151,3.32862668882732,3.190595684789651,2.427904106152601,3.6901436546755586,3.7279198625517607,3.424959480157724,3.1268263232700466,2.377878077029477,-2.3112949135983145,1.5569607596679345
A2780,0.0730135744001243,0.641579910014815,1.21650338939087,,2.11990192559978,-1.57897229388622,,0.354118219698402,-1.14952323335382,,0.595034266259079,0.810801969444997,0.0288073588716808,-0.0736246773622438,-0.601973071905217,0.394209841637194,0.362864940601686,2.552767891305647,0.693172210550951,2.92367351304679,3.4344212356239,3.062614920081583,1.6020809159805314,2.3313571780878015,3.7044525613517387,4.001187063735851,0.2641396106843,4.3480496491186535,3.4301670136132105,2.8015830448042967,2.1792257888108773,3.1841808550713138,3.5291947397255106,2.5578162851753183,2.4583059679908215,3.300688042957411,3.979788190282834,3.781169167808854,4.528687550397779,1.841111380350024,4.3066590233539035,4.172866113523698
MKN1,0.867930095994328,0.840228559610731,0.554785954157918,,-0.911840452921785,0.783562837611568,,-0.536353720616432,1.8650244181235,,0.187118339219111,-0.0756339000509092,0.625643056615597,0.813469470377268,1.9050493621189,0.45034434590969,1.12807194433606,-1.184888925949219,0.911242019924706,-0.781225666739035,-0.305446828801984,2.5683895869265094,0.4597070509558416,2.3192652032452443,3.0082782427225094,3.2636273685871324,2.664070448329344,4.226299295906216,3.398136033848362,2.477319607500563,2.394735741276701,3.3423669825983082,3.5195106470922544,2.2280727313936244,2.6255450195826255,2.340824555647714,3.1937836324564444,3.565646280902961,2.7570689105817445,1.439572060273272,3.469606527258738,2.348895995857296
BICR22,-0.93857212973667,-0.700670333757624,-1.12543199581034,,-1.047156313878,2.66471615416723,,-0.797683625440685,1.50515112995082,,0.0350286354908869,-0.384434714707762,-0.589140968260768,-0.672952318732463,0.519036631454244,-1.14250375093386,-0.766683724087607,0.1747293485664118,-0.977897577354382,-0.731014002771353,0.450072820908192,2.7367477911830487,0.7670712072253045,1.3155687392877595,0.7263885143397473,2.4381469228849744,3.4780997791034673,4.287673371878401,3.073248715981819,3.2786153492190593,1.2930023933548662,3.5797507365815875,3.5509326134445534,2.888670311256407,2.9318388776117383,2.4639894015326123,3.6135091470891596,2.687017217227694,3.815481267567427,1.8391152718593071,0.7711400965374722,-0.10875515983703744
HCC1395,-0.011807596974016,0.948408722775661,0.420379836695143,-1.1587519367544,-1.49278917826063,-0.457834227558905,-0.112944160917022,0.346618545632231,-1.18827286036611,-0.07706079462160698,0.188129003805967,0.939222486534301,-0.227554920598384,0.916018715636389,-0.608825074476457,-0.0936986759663871,0.209809568487637,1.04959394561573,-0.33127609176777,,-1.91909094172392,3.242475157118525,1.2646548362590844,0.3776621634460754,5.613106208338091,2.5299995111589015,-3.133120236050577,2.0177070854749894,4.108760156456411,3.1305122613590255,2.165550428214105,3.1435831512327215,3.3943708001532094,2.774761360351399,3.7079219886912522,0.44776441087104313,3.9324078161638316,3.813962446797172,2.826982206070113,1.7028262466757267,-2.056350210456438,2.9517908352910087
SW1417,-0.136563589385951,-0.48795634687064,0.141523232064115,0.341462206527622,0.303537875682656,-0.072320980721724,-1.64107948932278,-0.224400328998382,0.480546642001563,-2.27042502482403,-0.406943197981069,-0.0939420045036659,-0.157120011868167,-0.4291291524811,-0.567063888289167,0.0708780402723979,-0.310991954817536,0.27332764585687963,0.0825319566103506,,3.15323670085574,2.5928637912930927,1.3053445755088562,1.786527472840357,0.278025598418468,3.2508821150031593,1.379471135771765,3.318007783273406,3.06246993730388,3.260102217608472,2.399121793042075,2.5924896937989237,3.4738404718762372,2.3687098553854886,2.4262441642225836,3.22416580820129,3.9536753750915152,3.311516991478086,2.774717704348224,1.7380738418082506,3.3459031115790117,2.5230450466790537
NCIH1435,0.0546998658764279,0.318827220932961,-0.531243726570291,-1.49352303257323,1.00803219894083,-1.12351023068315,0.390235289367764,1.11756655512941,-0.522200186920779,-2.976180612443545,0.521699093943413,0.472837785502215,1.32198702138535,1.48235099014224,0.426550720909538,0.989481773298982,0.270594344779127,-0.2787806541322715,0.617374259395491,,0.0706121709392729,2.5148699009733795,2.0675701041824204,2.460665185414966,2.216306901703535,0.5697414923772122,2.1206890456581,1.5288025291630747,3.5366398636581957,3.516500307349701,2.483647524088501,3.051725008253923,3.2647398071784637,2.9786420643237004,2.575775161792391,3.295270038721427,3.681119422802473,2.715237642782181,2.2903211979138907,2.554316101160168,1.9005331533935161,-0.10546607678476162
